Ticker,Category Name,Family,Legal Type,Annual Report Expense Ratio,Annual Holdings Turnover,Total Net Assets,Cash Position,Stock Position,Bond Position,Preferred Position,Convertible Position,Other Position,Price/Earnings,Price/Book,Price/Sales,Price/Cashflow,Median Market Cap,3 Year Earnings Growth,Duration,Maturity,Credit Quality,Bb,Aa,Aaa,A,Other,B,Bbb,Below B,Us Government,Realestate,Consumer Cyclical,Basic Materials,Consumer Defensive,Technology,Communication Services,Financial Services,Utilities,Industrials,Energy,Healthcare,Top Position 1,Top Position 2,Top Position 3,Top Position 4,Top Position 5,Top Position 6,Top Position 7,Top Position 8,Top Position 9,Top Position 10,Weight of Top Position 1,Weight of Top Position 2,Weight of Top Position 3,Weight of Top Position 4,Weight of Top Position 5,Weight of Top Position 6,Weight of Top Position 7,Weight of Top Position 8,Weight of Top Position 9,Weight of Top Position 10,Ticker
VUG,Large Growth,Vanguard,Exchange Traded Fund,0.0004,0.11,600612.5,0.0016,0.9984,0.0,0.0,0.0,0.0,0.02975,0.0973,0.14485,0.03982,,,,,,,,,,,,,,0.0,0.016,0.1429,0.0083,0.0199,0.4994,0.131,0.0675,0.0,0.0424,0.0063,0.066300005,AAPL,MSFT,NVDA,AMZN,META,AVGO,GOOGL,TSLA,LLY,GOOG,11.61,10.59,9.04,6.16,4.04,3.44,3.24,2.95,2.93,2.63,VUG
VUSB,Ultrashort Bond,Vanguard,Exchange Traded Fund,0.001,0.62,0.0,0.0358,0.0,0.9636,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,,,,9.964,,0.0019,0.0584,0.2546,0.3616,0.0034,0.0,0.3177,0.0023999999,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VUSB
VUSE,Mid-Cap Value,Vident Financial,Exchange Traded Fund,0.005,0.65,112320.36,0.002,0.998,0.0,0.0,0.0,0.0,0.04063,0.16566,0.24532,0.05249,,,,,,,,,,,,,,0.0,0.0089,0.120699994,0.0187,0.085200004,0.29540002,0.080699995,0.1619,0.0135,0.0929,0.0238,0.09819999,AVGO,WMT,NVDA,ORCL,MSFT,MA,V,AAPL,JPM,COST,2.89,2.62,2.58,2.42,2.26,2.08,2.07,2.02,2.01,2.0,VUSE
VV,Large Blend,Vanguard,Exchange Traded Fund,0.0004,0.02,318494.5,0.0018000001,0.9981,0.0,0.0,0.0,0.0,0.04109,0.22121,0.32493,0.05681,,,,,,,,,,,,,,0.0,0.0217,0.1012,0.018099999,0.0598,0.3204,0.0947,0.143,0.0238,0.0766,0.031600002,0.1091,AAPL,MSFT,NVDA,AMZN,META,BRK-B,GOOGL,AVGO,TSLA,LLY,6.76,6.22,5.34,3.72,2.54,1.98,1.96,1.91,1.63,1.62,VV
VWID,Foreign Large Value,Virtus,Exchange Traded Fund,0.0049,0.41,38757.78,0.0175,0.9824,0.0,0.0,0.0,0.0,0.07656,0.72215,0.98353,0.14815,,,,,,,,,,,,,,0.0,0.061,0.0928,0.048600003,0.0698,0.0341,0.0758,0.3036,0.0523,0.1248,0.081,0.056199998,ALV.DE,7203.T,BATS.L,TTE.PA,ENB.TO,RIO.L,ISP.MI,MFC.TO,CS.PA,CM.TO,2.38,1.88,1.83,1.77,1.7,1.68,1.65,1.54,1.49,1.48,VWID
VWO,Diversified Emerging Mkts,Vanguard,Exchange Traded Fund,0.0007,0.08,28150.93,0.033,0.9668,0.0,0.0,0.0,0.0002,0.06874,0.55754,0.6744,0.13636,,,,,,,,,,,,,,0.0,0.0277,0.13859999,0.070700005,0.0509,0.1893,0.091400005,0.22670001,0.0339,0.0796,0.0471,0.044099998,2330.TW,0700.HK,9988.HK,HDFCBANK.NS,RELIANCE.NS,1810.HK,3690.HK,ICICIBANK.NS,00939,PDD,7.57,4.18,2.82,1.42,1.23,1.22,1.01,0.98,0.85,0.83,VWO
VWOB,Emerging Markets Bond,Vanguard,Exchange Traded Fund,0.0015,0.24,0.0,0.0076,0.0,0.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1974,0.0859,0.0023999999,0.2151,0.0002,0.18190001,0.256,0.061100002,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VWOB
VXF,Mid-Cap Blend,Vanguard,Exchange Traded Fund,0.0005,0.11,7224.59,0.0166,0.9835,0.0,0.0,0.0,0.0,0.05544,0.44097,0.70256,0.08801,,,,,,,,,,,,,,0.0,0.0639,0.1091,0.0423,0.0356,0.20799999,0.0355,0.1688,0.0182,0.1619,0.0375,0.1193,MSTR,CRH,APP,SNOW,LNG,MRVL,FLUT,COIN,TEAM,NET,1.38,0.98,0.91,0.8,0.79,0.77,0.65,0.65,0.57,0.56,VXF
VXUS,Foreign Large Blend,Vanguard,Exchange Traded Fund,0.0005,0.03,33124.84,0.0228,0.97540003,0.0,0.0,0.0,0.0019,0.06529,0.59384,0.73288,0.11824,,,,,,,,,,,,,,0.0,0.0309,0.10560001,0.0668,0.0665,0.126,0.058000002,0.2284,0.0319,0.1555,0.044899996,0.0853,2330.TW,0700.HK,SAP.DE,NESN.SW,ASML.AS,9988.HK,NOVN.SW,ROG.SW,7203.T,AZN.L,2.03,1.12,0.96,0.82,0.78,0.76,0.67,0.67,0.66,0.64,VXUS
VYLD,Trading--Miscellaneous,JPMorgan,Exchange Traded Fund,0.0085,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VYLD
VYM,Large Value,Vanguard,Exchange Traded Fund,0.00059999997,0.13,109195.22,0.0001,0.9999,0.0,0.0,0.0,0.0,0.05524,0.37684,0.5613,0.08368,,,,,,,,,,,,,,0.0,0.0002,0.0762,0.020499999,0.1311,0.1351,0.031600002,0.2083,0.0622,0.1093,0.0845,0.141,AVGO,JPM,XOM,WMT,PG,UNH,JNJ,HD,ABBV,KO,4.78,3.71,2.51,2.28,2.07,2.05,2.04,1.93,1.87,1.52,VYM
VYMI,Foreign Large Value,Vanguard,Exchange Traded Fund,0.0017,0.11,42151.13,0.014400001,0.98550004,0.0,0.0,0.0,0.0001,0.08566,0.78661,0.92454,0.15674,,,,,,,,,,,,,,0.0,0.0166,0.0758,0.0614,0.0865,0.031,0.0482,0.40080002,0.056199998,0.084,0.08270001,0.056900002,NESN.SW,ROG.SW,NOVN.SW,7203.T,HSBA.L,SHEL.L,CBA.AX,RY,ALV.DE,ULVR.L,1.91,1.58,1.57,1.54,1.39,1.37,1.25,1.18,1.11,1.08,VYMI
WABF,Intermediate Core-Plus Bond,Franklin Templeton Investments,Exchange Traded Fund,0.0034999999,0.6707,0.0,0.0525,0.0001,1.0498,0.0,0.0011,-0.1035,0.0,0.0,0.0,0.0,,,,9.45,,0.0722,0.4555,0.20040001,0.1701,-0.0761,0.0111,0.16399999,0.0027,0.116000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,WABF
WANT,Trading--Leveraged Equity,Direxion Funds,Exchange Traded Fund,0.0097,0.72,251304.6,0.17969999,0.8203,0.0,0.0,0.0,0.0,0.03862,0.17295,0.42778,0.06187,,,,,,,,,,,,,,0.0,0.0,0.97059995,0.0,0.0,0.0082,0.0182,0.0,0.0,0.003,0.0,0.0,AMZN,TSLA,HD,BKNG,MCD,TJX,LOW,SBUX,,,14.82,12.66,4.62,3.23,2.92,2.54,2.26,1.7,,,WANT
WAR,Technology,U.S. Global Investors,Exchange Traded Fund,0.006,0.0,9655.36,0.006,0.9939,0.0,0.0,0.0,0.0,0.03749,0.27124,0.48943,0.06773,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5053,0.028499998,0.0,0.0,0.4662,0.0,0.0,DRS,R3NK.BE,ATEN,GD,ACMR,QCOM,HAG.DE,VVX,CGNT,YSN.DE,7.75,6.71,6.37,6.15,5.82,5.69,5.61,5.57,4.81,4.35,WAR
WBIF,Tactical Allocation,WBI Investments,Exchange Traded Fund,0.0152,7.42,52659.31,0.0083,0.9917,0.0,0.0,0.0,0.0,0.05159,0.25962,0.5376,0.0828,,,,,,0.16389999,0.1427,0.31309998,0.1283,0.0085,0.1454,0.0712,0.0269,0.0,0.0,0.1731,0.025,0.0364,0.18030001,0.0729,0.18969999,0.0323,0.19790001,0.051999997,0.0403,GOOGL,META,TSLA,NVDA,MSFT,AMZN,AAPL,WRB,FIX,IBKR,2.13,2.07,2.05,2.05,2.04,2.04,1.98,1.97,1.97,1.94,WBIF
WBIG,Tactical Allocation,WBI Investments,Exchange Traded Fund,0.0149,6.41,25050.01,0.0286,0.7981,0.1697,0.0004,0.0,0.0032,0.06629,0.41079,0.84744,0.12959,,,5.15,,,0.1989,0.0892,0.1717,0.1393,0.029000001,0.2301,0.1223,0.0194,0.036,0.0,0.1399,0.0307,0.0495,0.0797,0.0684,0.16409999,0.0425,0.1918,0.1084,0.125,AGZD,AOHY,SLNZ,EVSD,FLRN,OMF,GSY,TIGO,FIX,PFE,3.88,3.62,2.56,2.2,2.16,1.5,1.5,1.47,1.46,1.46,WBIG
WBIL,Tactical Allocation,WBI Investments,Exchange Traded Fund,0.0145000005,6.72,123022.93,0.007900001,0.9921,0.0,0.0,0.0,0.0,0.03409,0.14865,0.52959,0.04792,,,,,,0.1634,0.1423,0.313,0.128,0.0085,0.14649999,0.0713,0.0269,0.0,0.0,0.10560001,0.0058,0.044499997,0.2523,0.1188,0.1841,0.0156,0.1735,0.0058999998,0.0939,TSLA,MSFT,GOOGL,AMZN,NVDA,AAPL,RBLX,HEI,MNST,INTU,3.39,3.14,2.88,2.86,2.73,2.69,2.43,2.42,2.31,2.26,WBIL
WBIY,Mid-Cap Value,WBI Investments,Exchange Traded Fund,0.0099,1.52,10823.74,0.016900001,0.9831,0.0,0.0,0.0,0.0,0.10715,0.84342,1.70009,0.23612,,,,,,,,,,,,,,0.0,0.0,0.2384,0.0947,0.0714,0.0045,0.060500003,0.2067,0.0705,0.0712,0.12060001,0.0614,APA,F,MO,BBY,FMC,PFE,LYB,AES,UPS,VZ,4.93,4.91,4.84,4.67,4.66,4.66,4.64,4.62,4.62,4.5,WBIY
WBND,Intermediate Core-Plus Bond,Franklin Templeton Investments,Exchange Traded Fund,0.0045,1.05,0.0,0.028299998,0.0018000001,0.96989995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.21,,0.057800002,0.47419998,0.1182,0.1223,0.0123000005,0.0034,0.2076,0.0043,0.1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,WBND
WCBR,Technology,WisdomTree,Exchange Traded Fund,0.0045,0.34,14493.82,0.0,1.0,0.0,0.0,0.0,0.0,0.03107,0.1584,0.16353,0.04017,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NET,ZS,CRWD,RBRK,DDOG,CYBR,PANW,FTNT,CVLT,OKTA,6.33,6.32,6.15,5.98,5.17,5.16,4.73,4.73,4.28,4.2,WCBR
WCEO,Small Blend,Hypatia Capital Group,Exchange Traded Fund,0.0085,0.77,5679.98,0.0033000002,0.9967,0.0,0.0,0.0,0.0,0.06185,0.57124,1.10293,0.12504,,,,,,,,,,,,,,0.0,0.0727,0.1399,0.052199997,0.041300002,0.1611,0.0579,0.1379,0.0589,0.1451,0.0231,0.1099,CLFD,FLEX,TR,ANET,AMD,HSY,NSIT,TRUP,SIBN,ATI,1.29,1.25,1.2,1.19,1.19,1.05,0.95,0.93,0.92,0.89,WCEO
WCLD,Technology,WisdomTree,Exchange Traded Fund,0.0045,0.32,10723.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1895,0.18103,0.03911,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.95589995,0.0,0.014400001,0.0,0.0,0.0,0.0297,ZS,RBRK,PLTR,OLO,VEEV,PAYC,SNOW,CRWD,BL,BOX,2.16,2.12,2.02,1.97,1.92,1.89,1.8,1.8,1.77,1.76,WCLD
WCME,Diversified Emerging Mkts,First Trust,Exchange Traded Fund,0.0095,0.85,37185.94,0.0209,0.97900003,0.0,0.0,0.0,0.0,0.05259,0.41759,0.39977,0.08895,,,,,,,,,,,,,,0.0,0.0,0.153,0.051799998,0.0392,0.2061,0.074499995,0.3056,0.0,0.081,0.0184,0.070300005,2330.TW,TOTS3.SA,HDB,B3SA3.SA,0700.HK,BID.JO,1299.HK,4612.T,SE,0388.HK,7.62,5.4,4.52,4.31,3.95,3.83,3.64,3.63,3.5,3.47,WCME
WCMI,Foreign Large Blend,First Trust,Exchange Traded Fund,0.0085,0.65,35951.99,0.0155,0.9845,0.0,0.0,0.0,0.0,0.04147,0.31013,0.32338,0.07744,,,,,,,,,,,,,,0.0,0.0,0.1367,0.036,0.0,0.2225,0.020499999,0.1814,0.0353,0.21290001,0.0150999995,0.13949999,HAG.DE,RR.L,AZN,IBE.MC,U11.SI,PSN.L,WISE.L,HDB,HLN.L,2330.TW,4.44,4.19,4.17,3.47,3.45,3.42,3.35,3.27,3.19,3.11,WCMI
WDIV,Global Large-Stock Value,SPDR State Street Global Advisors,Exchange Traded Fund,0.004,0.56,11682.4,0.0104,0.9896,0.0,0.0,0.0,0.0,0.07891,0.84622,0.91225,0.1647,,,,,,,,,,,,,,0.0,0.1463,0.045300003,0.0373,0.042600002,0.0171,0.0798,0.2546,0.1835,0.0796,0.0378,0.0762,1093.HK,APA.AX,MO,EN.PA,032640.KS,0012.HK,ENEL.MI,EDP.LS,LGEN.L,,2.07,1.82,1.67,1.64,1.52,1.51,1.48,1.47,1.46,,WDIV
WDNA,Health,WisdomTree,Exchange Traded Fund,0.0045,0.15,6525.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52502,0.286,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0746,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.911,NSIS-B.CO,NTRA,VERV,LLY,RGNX,CRSP,AGIO,GILD,NTLA,TWST,2.87,2.69,2.39,2.29,2.15,2.1,2.06,2.04,2.0,1.96,WDNA
WDTE,Trading--Miscellaneous,Defiance ETFs,Exchange Traded Fund,0.0101,0.12,0.0,0.6048,-0.0076,0.4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.97,9.932,,,,,,,,,,0.66760004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FGXXX,,,,,,,,,,1.87,,,,,,,,,,WDTE
WEAT,Commodities Focused,Teucrium,Exchange Traded Fund,0.01,0.0,0.0,0.083100006,0.0,0.0,0.0,0.0,0.91690004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,FGTXX,,,,,,,,,,33.4,,,,,,,,,,WEAT
WEBL,Trading--Leveraged Equity,Direxion Funds,Exchange Traded Fund,0.0098,0.61,197309.67,0.0176,0.83800006,0.0,0.0,0.0,0.1444,0.03338,0.14074,0.17063,0.04623,,,,,,,,,,,,,,0.0,0.0,0.2316,0.0,0.0,0.3499,0.3453,0.0339,0.0,0.020399999,0.0,0.0188,NFLX,META,AMZN,CRM,GOOGL,BKNG,CSCO,GOOG,,,7.04,6.42,6.38,3.55,3.48,3.47,2.89,2.84,,,WEBL
WEBS,Trading--Inverse Equity,Direxion Funds,Exchange Traded Fund,0.0108,0.0,0.0,1.0591999,-0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,FTIXX,,,,,,,,,,63.15,,,,,,,,,,WEBS
WEED,Miscellaneous Sector,Roundhill Investments,Exchange Traded Fund,0.0,0.0,0.0,-0.013099999,1.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.7281,0.16309999,0.0,0.0,0.1734,0.063,0.0,0.0,0.0,0.0,0.0,0.6005,FGXXX,CURA.TO,,,,,,,,,30.58,16.97,,,,,,,,,WEED
WEEI,Equity Energy,Westwood,Exchange Traded Fund,0.0085,0.14,96135.41,0.0145000005,0.98550004,0.0,0.0,0.0,0.0,0.06857,0.53193,0.87561,0.14367,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,XOM,CVX,COP,WMB,KMI,EOG,OKE,MPC,SLB,PSX,20.91,14.14,6.14,6.04,4.51,4.32,3.97,3.93,3.73,3.64,WEEI
WEEK,Ultrashort Bond,Roundhill Investments,Exchange Traded Fund,0.0019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEEK
WEEL,Derivative Income,Peerless ETFs,Exchange Traded Fund,0.0107,0.0,23623.01,0.32720003,0.6724,0.0,0.0,0.0,0.00029999999,0.05758,0.46356,0.51984,0.07956,,,,,,,,,,,,,,0.0,0.063,0.1109,0.0143,0.020299999,0.143,0.050100002,0.2037,0.007900001,0.1429,0.0953,0.1486,FGXXX,IWM,KRE,QQQ,ARKK,XLI,IBB,ITB,IYR,XLE,28.23,13.02,10.33,10.01,7.48,6.89,4.11,3.81,3.34,3.21,WEEL
WFH,Technology,Direxion Funds,Exchange Traded Fund,0.0045,0.33,32262.02,0.0064,0.9936,0.0,0.0,0.0,0.0,0.03765,0.33463,0.75844,0.10922,,,,,,,,,,,,,,0.0,0.0,0.024500001,0.0,0.0,0.8589,0.1166,0.0,0.0,0.0,0.0,0.0,LAES,ZS,AVGO,CRWD,PEGA,NVDA,BOX,MSFT,NET,VRNS,3.57,3.16,3.12,3.1,3.0,2.93,2.85,2.83,2.82,2.79,WFH
WGMI,Digital Assets,Valkyrie ETF Trust II,Exchange Traded Fund,0.0075,0.45,2112.85,0.0098,0.9902,0.0,0.0,0.0,0.0,0.0,0.77831,0.29254,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.33400002,0.0,0.6543,0.0117,0.0,0.0,0.0,CORZ,IREN,CIFR,RIOT,BTDR,WULF,HUT,NVDA,CLSK,MARA,17.28,16.48,10.03,7.76,5.26,4.76,4.72,4.62,4.56,4.53,WGMI
WHTX,Trading--Leveraged Commodities,Volatility Shares LLC,Exchange Traded Fund,0.0185,0.0,0.0,-0.56490004,0.0,0.0,0.0,0.0,1.5649,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,FGXXX,,,,,,,,,,61.63,,,,,,,,,,WHTX
WILD,Trading--Leveraged Equity,VistaShares Advisors LLC,Exchange Traded Fund,0.0128999995,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WILD
WINC,Short-Term Bond,Franklin Templeton Investments,Exchange Traded Fund,0.0029,0.63,0.0,0.1666,0.0,0.826,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.901,,0.0949,0.0507,0.0359,0.18200001,0.127,0.0069,0.5007,0.0019,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WINC
WINN,Large Growth,Harbor,Exchange Traded Fund,0.0057,0.53,639207.9,0.0028,0.9973,0.0,0.0,0.0,0.0,0.029,0.09776,0.16049,0.03848,,,,,,,,,,,,,,0.0,0.0052,0.16,0.0,0.0348,0.4037,0.17790002,0.0733,0.011,0.0398,0.0044,0.089899994,NVDA,MSFT,AMZN,AAPL,NFLX,META,GOOGL,AVGO,MA,LLY,9.72,9.49,7.43,6.72,5.27,5.04,4.28,3.99,3.56,2.53,WINN
WIP,Global Bond,SPDR State Street Global Advisors,Exchange Traded Fund,0.005,0.12,0.0,0.0064999997,0.0,0.9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.01,,,0.1663,0.2715,0.2157,0.1903,0.0015,0.0,0.1547,0.0,0.97330004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIP
WISE,Technology,Themes ETF Trust,Exchange Traded Fund,0.0034999999,0.58,26987.9,0.0013,0.9988,0.0,0.0,0.0,0.0,0.03936,0.3013,0.36658,0.05095,,,,,,,,,,,,,,0.0,0.0,0.0452,0.0,0.0,0.82629997,0.0686,0.0056,0.0,0.0279,0.0,0.026400002,MSFT,NVDA,AMD,SOUN,AAPL,AMZN,GOOGL,AVGO,INTC,6608.HK,5.98,5.62,5.49,5.06,4.87,4.52,4.24,4.16,4.03,3.26,WISE
WLDR,Global Large-Stock Value,"Affinity Investment Advisors, LLC",Exchange Traded Fund,0.0067000003,1.04,40704.56,0.0094,0.984,0.0,0.0,0.0,0.0066000004,0.06054,0.47561,0.71613,0.1096,,,,,,,,,,,,,,0.0,0.0215,0.1268,0.026800001,0.056199998,0.2833,0.0864,0.1304,0.026400002,0.1114,0.0356,0.0952,STX,JBL,CVNA,CSCO,GLW,TPR,APP,COF,TWLO,GEN,4.76,3.67,3.61,3.6,3.55,2.88,2.73,2.36,2.16,1.86,WLDR
WLTG,Large Blend,WealthTrust Asset Management,Exchange Traded Fund,0.0075,1.133,153847.16,0.049200002,0.8008,0.090900004,0.0,0.0,0.059,0.05158,0.30426,0.44479,0.06995,,,,,,0.0,0.9987,0.0013,0.0,0.0,0.0,0.0,0.0,0.1397,0.009,0.1276,0.0271,0.029000001,0.24540001,0.138,0.1766,0.0099,0.0696,0.0277,0.1402,BILS,IWB,RSP,VGT,META,QQQ,GLD,AMZN,NFLX,RCL,13.99,8.52,8.48,4.64,4.54,3.77,3.19,3.14,2.68,2.47,WLTG
WNDY,Miscellaneous Sector,Global X Funds,Exchange Traded Fund,0.0050999997,0.2282,3938.25,0.0017,0.9983,0.0,0.0,0.0,0.0,0.0453,0.74473,0.87293,0.1694,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.496,0.0,0.0,ORSTED.CO,VWS.CO,NPI.TO,NDX1.DE,601615.SS,INE.TO,BLX.TO,00916,002487.SZ,601016.SS,13.41,11.58,11.18,7.9,5.88,5.14,4.69,4.66,4.53,4.23,WNDY
WNTR,Derivative Income,Tidal Investments LLC.,Exchange Traded Fund,0.0101,0.0,0.0,0.2315,0.0034,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.05,9.945,,,,,,,,,,0.8372,,,,,,,,,,,,FGXXX,,,,,,,,,,6.72,,,,,,,,,,WNTR
WOMN,Large Blend,Impact Shares,Exchange Traded Fund,0.0075,0.0,183985.0,0.0022,0.9979,0.0,0.0,0.0,0.0,0.04502,0.2637,0.39135,0.06832,,,,,,,,,,,,,,0.0,0.0195,0.121700004,0.015800001,0.0629,0.3079,0.0787,0.1717,0.0177,0.0581,0.043899998,0.102,META,AMZN,AAPL,V,MCD,MA,CSCO,CRM,XOM,VZ,5.13,5.06,4.54,3.03,2.34,2.29,2.11,2.06,2.0,1.94,WOMN
WOOD,Natural Resources,iShares,Exchange Traded Fund,0.0041,0.23,5337.02,0.0007,0.9993,0.0,0.0,0.0,0.0,0.05737,1.1121,1.59685,0.13639,,,,,,,,,,,,,,0.0,0.13270001,0.1385,0.72550005,0.0002,0.00029999999,0.0001,0.0013,0.00029999999,0.0005,0.00029999999,0.0004,SUZB3.SA,STERV.HE,UPM.HE,SW,MNDI.L,CLW,WY,002078.SZ,3861.T,SCA B,6.17,6.14,5.95,5.52,5.44,5.3,5.09,4.68,4.64,4.56,WOOD
WRND,Global Large-Stock Blend,New York Life Investment Management LLC,Exchange Traded Fund,0.0018000001,0.0,204424.5,-0.0001,0.9997,0.0,0.0004,0.0,0.0,0.06111,0.56538,0.97704,0.10276,,,,,,,,,,,,,,0.0,0.0,0.2195,0.0067000003,0.0077,0.33650002,0.136,0.0029,0.0,0.064899996,0.0038,0.222,AMZN,GOOGL,META,MSFT,005930.KS,AAPL,VOW3.DE,ROG.SW,JNJ,NVDA,6.49,4.97,4.62,3.58,3.01,2.86,2.33,1.66,1.6,1.44,WRND
WTAI,Technology,WisdomTree,Exchange Traded Fund,0.0045,0.55,90390.22,0.0,1.0,0.0,0.0,0.0,0.0,0.04187,0.23011,0.28448,0.05547,,,,,,,,,,,,,,,0.0,0.073699996,0.0,0.0092,0.7639,0.082200006,0.0,0.0,0.0463,0.0,0.0247,PLTR,AVGO,NVDA,META,TSM,NET,ZS,CRWD,000660.KS,NOW,3.93,3.81,3.29,2.87,2.7,2.52,2.36,2.32,2.31,2.21,WTAI
WTBN,Intermediate Core Bond,WisdomTree,Exchange Traded Fund,0.0058999998,0.72,0.0,0.0091,0.0,0.9908,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,,,3.91,9.343,,0.0,0.7867,0.0014,0.0795,0.0,0.0,0.13229999,0.0,0.39349997,,,,,,,,,,,,MBB,IEI,ELD,IEF,VCSH,SCHO,VCIT,LQDB,VCLT,SCHQ,40.3,11.88,10.22,9.95,9.03,6.49,5.63,4.52,1.0,0.98,WTBN
WTID,Trading--Inverse Equity,BMO Capital Markets,Exchange Traded Fund,0.0095,0.0,82400.95,0.0,1.0,0.0,0.0,0.0,0.0,0.07024,0.61825,1.00648,0.16587,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CVX,XOM,COP,OXY,EXE,EOG,EQT,VLO,FANG,PSX,15.32,14.78,12.28,8.49,7.27,6.6,6.46,6.34,5.97,5.94,WTID
WTIU,Trading--Leveraged Equity,BMO Capital Markets,Exchange Traded Fund,0.0095,0.0,82400.95,0.0,1.0,0.0,0.0,0.0,0.0,0.07024,0.61825,1.00648,0.16587,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CVX,XOM,COP,OXY,EXE,EOG,EQT,VLO,FANG,PSX,15.32,14.78,12.28,8.49,7.27,6.6,6.46,6.34,5.97,5.94,WTIU
WTMF,Systematic Trend,WisdomTree,Exchange Traded Fund,0.0064999997,0.37,52764.8,0.0039,0.020499999,0.1657,0.0,0.0,0.8099,0.04876,0.45885,0.44625,0.09453,,,4.42,,,0.0,0.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USFR,FESXM25,,,,,,,,,17.41,0.22,,,,,,,,,WTMF
WTMU,Muni National Interm,WisdomTree,Exchange Traded Fund,0.0025,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WTMU
WTMY,High Yield Muni,WisdomTree,Exchange Traded Fund,0.0034999999,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WTMY
WTRE,Global Real Estate,WisdomTree,Exchange Traded Fund,0.0058,0.2,17419.39,0.00090000004,0.9901,-0.0025,0.0,0.0,0.0116,0.03567,0.55533,0.17206,0.06447,,,,,,,,,,,,,,0.0,0.8328,0.0,0.0,0.0,0.0746,0.0211,0.0716,0.0,0.0,0.0,0.0,EQIX,AMT,PLD,DLR,CCI,IRM,CLNX.MC,GMG.AX,SBAC,CORZ,7.77,7.47,7.22,7.04,5.95,4.99,4.83,4.76,4.69,3.27,WTRE
